Timestamp,Message,Source_Ip,EventID,targetUserName,task
1/4/2024 22:55,An account was successfully logged on.,081.066.063.161,4625,ramesh,Logoff
1/4/2024 22:56,An account was logged off.,064.078.032.022,4625,ramesh,Logoff
1/4/2024 22:57,An account was logged off.,019.013.127.212,4634,kirtan,Logoff
1/4/2024 22:58,An account was logged off.,208.035.024.248,4634,ramesh,Logoff
1/4/2024 22:59,An account was logged off.,238.204.192.154,4624,Priyansh,Logoff
1/4/2024 23:00,An account was logged off.,171.167.212.115,4625,vishal,LoginFailure
1/4/2024 23:01,An account failed to log on.,110.000.243.035,4625,pratham,Logoff
1/4/2024 23:02,An account was logged off.,243.089.132.145,4634,vishal,LoginFailure
1/4/2024 23:03,An account failed to log on.,207.112.155.172,4634,vishal,Logoff
1/4/2024 23:04,An account was logged off.,086.089.251.077,4624,Priyansh,Logon
1/4/2024 23:05,An account was successfully logged on.,063.118.033.181,4625,dinesh,Logoff
1/4/2024 23:06,An account was logged off.,220.154.163.004,4634,dinesh,Logoff
1/4/2024 23:07,An account was logged off.,038.141.013.197,4625,ramesh,Logon
1/4/2024 23:08,An account was successfully logged on.,243.013.076.165,4624,kirtan,Logon
1/4/2024 23:09,An account was successfully logged on.,089.220.010.143,4625,dinesh,Logon
1/4/2024 23:10,An account was successfully logged on.,150.043.253.073,4625,suresh,Logoff
1/4/2024 23:11,An account was logged off.,222.098.075.083,4634,pratham,Logoff
1/4/2024 23:12,An account was logged off.,110.189.129.176,4625,dinesh,Logoff
1/4/2024 23:13,An account was logged off.,215.086.144.196,4625,pratham,LoginFailure
1/4/2024 23:14,An account failed to log on.,144.123.077.008,4624,dinesh,Logon
1/4/2024 23:15,An account was successfully logged on.,224.107.056.234,4624,suresh,Logon
1/4/2024 23:16,An account was successfully logged on.,218.119.004.001,4625,Priyansh,Logoff
1/4/2024 23:17,An account was logged off.,025.023.089.115,4634,dinesh,LoginFailure
1/4/2024 23:18,An account failed to log on.,103.215.225.237,4634,suresh,Logoff
1/4/2024 23:19,An account was logged off.,104.226.236.075,4625,pratham,LoginFailure
1/4/2024 23:20,An account failed to log on.,057.102.184.217,4625,suresh,Logon
1/4/2024 23:21,An account was successfully logged on.,160.085.136.210,4624,Priyansh,LoginFailure
1/4/2024 23:22,An account failed to log on.,156.220.147.076,4634,Priyansh,Logoff
1/4/2024 23:23,An account was logged off.,057.157.216.112,4625,vishal,Logoff
1/4/2024 23:24,An account was logged off.,155.164.197.104,4625,vishal,LoginFailure
1/4/2024 23:25,An account failed to log on.,035.098.157.203,4634,ramesh,Logon
1/4/2024 23:26,An account was successfully logged on.,235.122.198.131,4624,Priyansh,Logoff
1/4/2024 23:27,An account was logged off.,074.218.196.171,4634,ramesh,Logoff
1/4/2024 23:28,An account was logged off.,055.096.086.228,4634,kirtan,LoginFailure
1/4/2024 23:29,An account failed to log on.,040.020.127.179,4634,pratham,Logon
1/4/2024 23:30,An account was successfully logged on.,166.170.088.203,4624,dinesh,Logoff
1/4/2024 23:31,An account was logged off.,108.013.213.163,4624,suresh,LoginFailure
1/4/2024 23:32,An account failed to log on.,191.101.001.074,4634,Priyansh,Logoff
1/4/2024 23:33,An account was logged off.,156.084.083.224,4634,pratham,Logon
1/4/2024 23:34,An account was successfully logged on.,069.026.035.110,4624,suresh,Logoff
1/4/2024 23:35,An account was logged off.,240.231.131.082,4634,pratham,Logoff
1/4/2024 23:36,An account was logged off.,150.037.187.199,4634,vishal,Logoff
1/4/2024 23:37,An account was logged off.,088.055.099.115,4624,vishal,Logon
1/4/2024 23:38,An account was successfully logged on.,093.050.234.190,4634,vishal,LoginFailure
1/4/2024 23:39,An account failed to log on.,112.118.054.007,4624,ramesh,LoginFailure
1/4/2024 23:40,An account failed to log on.,196.131.210.242,4625,pratham,Logoff
1/4/2024 23:41,An account was logged off.,230.051.056.236,4634,suresh,LoginFailure
1/4/2024 23:42,An account failed to log on.,106.144.037.072,4634,pratham,LoginFailure
1/4/2024 23:43,An account failed to log on.,144.064.156.005,4634,pratham,Logoff
1/4/2024 23:44,An account was logged off.,061.247.061.205,4624,vishal,Logoff
1/4/2024 23:45,An account was logged off.,140.195.183.000,4625,kirtan,Logon
1/4/2024 23:46,An account was successfully logged on.,190.134.000.227,4625,vishal,LoginFailure
1/4/2024 23:47,An account failed to log on.,091.159.127.060,4625,dinesh,LoginFailure
1/4/2024 23:48,An account failed to log on.,221.141.127.004,4634,vishal,Logoff
1/4/2024 23:49,An account was logged off.,119.180.198.049,4625,ramesh,Logoff
1/4/2024 23:50,An account was logged off.,035.236.066.150,4624,pratham,Logon
1/4/2024 23:51,An account was successfully logged on.,129.099.180.103,4634,pratham,LoginFailure
1/4/2024 23:52,An account failed to log on.,105.019.199.165,4625,vishal,Logoff
1/4/2024 23:53,An account was logged off.,229.040.132.197,4624,ramesh,LoginFailure
1/4/2024 23:54,An account failed to log on.,062.242.157.054,4625,kirtan,Logon
1/4/2024 23:55,An account was successfully logged on.,241.050.000.212,4625,suresh,LoginFailure
1/4/2024 23:56,An account failed to log on.,060.154.130.170,4625,Priyansh,LoginFailure
1/4/2024 23:57,An account failed to log on.,145.255.078.231,4625,vishal,Logoff
1/4/2024 23:58,An account was logged off.,214.080.075.180,4634,Priyansh,LoginFailure
1/4/2024 23:59,An account failed to log on.,160.127.034.153,4634,ramesh,LoginFailure
1/5/2024 0:00,An account failed to log on.,245.127.159.232,4634,dinesh,Logon
1/5/2024 0:01,An account was successfully logged on.,108.103.173.131,4634,ramesh,Logon
1/5/2024 0:02,An account was successfully logged on.,106.019.204.027,4625,vishal,LoginFailure
1/5/2024 0:03,An account failed to log on.,038.178.160.128,4634,vishal,Logoff
1/5/2024 0:04,An account was logged off.,157.069.069.049,4634,Priyansh,Logoff
1/5/2024 0:05,An account was logged off.,005.086.184.200,4634,vishal,LoginFailure
1/5/2024 0:06,An account failed to log on.,138.145.055.020,4624,suresh,LoginFailure
1/5/2024 0:07,An account failed to log on.,149.084.227.242,4625,dinesh,Logon
1/5/2024 0:08,An account was successfully logged on.,048.066.217.115,4624,ramesh,Logoff
1/5/2024 0:09,An account was logged off.,189.143.252.177,4625,kirtan,LoginFailure
1/5/2024 0:10,An account failed to log on.,090.093.134.240,4634,pratham,LoginFailure
1/5/2024 0:11,An account failed to log on.,242.114.091.056,4634,dinesh,Logoff
1/5/2024 0:12,An account was logged off.,192.135.229.086,4634,suresh,Logon
1/5/2024 0:13,An account was successfully logged on.,197.046.117.223,4624,Priyansh,Logoff
1/5/2024 0:14,An account was logged off.,142.133.139.181,4634,pratham,Logoff
1/5/2024 0:15,An account was logged off.,013.134.079.057,4625,ramesh,Logoff
1/5/2024 0:16,An account was logged off.,168.017.153.076,4624,dinesh,Logon
1/5/2024 0:17,An account was successfully logged on.,247.235.252.200,4624,pratham,Logon
1/5/2024 0:18,An account was successfully logged on.,124.032.197.130,4634,ramesh,Logoff
1/5/2024 0:19,An account was logged off.,120.121.239.231,4634,dinesh,Logoff
1/5/2024 0:20,An account was logged off.,010.233.041.042,4634,dinesh,Logon
1/5/2024 0:21,An account was successfully logged on.,099.004.072.142,4624,suresh,Logoff
1/5/2024 0:22,An account was logged off.,023.077.206.236,4625,dinesh,Logoff
1/5/2024 0:23,An account was logged off.,067.030.242.244,4634,kirtan,Logon
1/5/2024 0:24,An account was successfully logged on.,027.229.224.141,4625,pratham,Logoff
1/5/2024 0:25,An account was logged off.,047.200.150.052,4625,kirtan,Logon
1/5/2024 0:26,An account was successfully logged on.,034.099.160.161,4625,vishal,LoginFailure
1/5/2024 0:27,An account failed to log on.,014.077.098.156,4634,kirtan,Logoff
1/5/2024 0:28,An account was logged off.,163.191.077.050,4625,kirtan,Logoff
1/5/2024 0:29,An account was logged off.,099.054.162.074,4625,pratham,Logoff
1/5/2024 0:30,An account was logged off.,078.025.077.231,4634,dinesh,Logon
1/5/2024 0:31,An account was successfully logged on.,149.255.159.218,4634,vishal,LoginFailure
1/5/2024 0:32,An account failed to log on.,013.189.158.156,4634,pratham,LoginFailure
1/5/2024 0:33,An account failed to log on.,008.161.002.176,4634,ramesh,LoginFailure
1/5/2024 0:34,An account failed to log on.,082.061.084.239,4625,ramesh,Logoff
1/5/2024 0:35,An account was logged off.,012.144.176.123,4634,pratham,LoginFailure
1/5/2024 0:36,An account failed to log on.,243.100.000.184,4625,kirtan,Logon
1/5/2024 0:37,An account was successfully logged on.,219.242.221.059,4634,suresh,Logoff
1/5/2024 0:38,An account was logged off.,144.197.050.123,4634,pratham,LoginFailure
1/5/2024 0:39,An account failed to log on.,188.217.030.072,4625,pratham,Logon
1/5/2024 0:40,An account was successfully logged on.,160.119.161.043,4634,pratham,LoginFailure
1/5/2024 0:41,An account failed to log on.,225.191.004.171,4625,ramesh,LoginFailure
1/5/2024 0:42,An account failed to log on.,158.024.252.073,4634,Priyansh,LoginFailure
1/5/2024 0:43,An account failed to log on.,175.251.132.040,4634,vishal,LoginFailure
1/5/2024 0:44,An account failed to log on.,159.213.163.223,4634,pratham,Logoff
1/5/2024 0:45,An account was logged off.,227.023.050.165,4624,Priyansh,Logoff
1/5/2024 0:46,An account was logged off.,178.153.038.197,4625,Priyansh,Logoff
1/5/2024 0:47,An account was logged off.,147.065.064.194,4634,suresh,Logoff
1/5/2024 0:48,An account was logged off.,026.186.249.099,4625,vishal,LoginFailure
1/5/2024 0:49,An account failed to log on.,149.194.100.151,4624,vishal,Logoff
1/5/2024 0:50,An account was logged off.,088.219.030.122,4624,ramesh,Logoff
1/5/2024 0:51,An account was logged off.,195.243.242.128,4624,dinesh,Logoff
1/5/2024 0:52,An account was logged off.,083.097.208.040,4624,dinesh,Logon
1/5/2024 0:53,An account was successfully logged on.,081.044.238.015,4634,vishal,LoginFailure
1/5/2024 0:54,An account failed to log on.,174.146.089.026,4625,Priyansh,Logon
1/5/2024 0:55,An account was successfully logged on.,254.142.193.198,4634,dinesh,LoginFailure
1/5/2024 0:56,An account failed to log on.,064.246.053.095,4634,ramesh,Logoff
1/5/2024 0:57,An account was logged off.,226.039.132.247,4625,kirtan,Logoff
1/5/2024 0:58,An account was logged off.,127.158.072.115,4625,pratham,Logoff
1/5/2024 0:59,An account was logged off.,199.189.246.157,4634,pratham,Logon
1/5/2024 1:00,An account was successfully logged on.,108.028.221.181,4625,suresh,Logoff
1/5/2024 1:01,An account was logged off.,036.255.044.073,4634,pratham,LoginFailure
1/5/2024 1:02,An account failed to log on.,143.087.214.108,4634,Priyansh,Logon
1/5/2024 1:03,An account was successfully logged on.,184.182.202.243,4634,dinesh,Logon
1/5/2024 1:04,An account was successfully logged on.,178.049.217.100,4634,suresh,Logoff
1/5/2024 1:05,An account was logged off.,046.010.133.155,4634,suresh,Logoff
1/5/2024 1:06,An account was logged off.,030.122.076.050,4624,pratham,Logoff
1/5/2024 1:07,An account was logged off.,180.250.225.241,4625,pratham,Logon
1/5/2024 1:08,An account was successfully logged on.,152.106.026.189,4634,dinesh,LoginFailure
1/5/2024 1:09,An account failed to log on.,070.155.240.139,4625,suresh,Logoff
1/5/2024 1:10,An account was logged off.,142.191.055.087,4624,kirtan,LoginFailure
1/5/2024 1:11,An account failed to log on.,075.151.027.238,4634,kirtan,LoginFailure
1/5/2024 1:12,An account failed to log on.,151.165.181.172,4634,pratham,LoginFailure
1/5/2024 1:13,An account failed to log on.,169.030.098.147,4624,kirtan,Logoff
1/5/2024 1:14,An account was logged off.,092.197.109.163,4634,kirtan,LoginFailure
1/5/2024 1:15,An account failed to log on.,165.066.001.014,4634,suresh,LoginFailure
1/5/2024 1:16,An account failed to log on.,203.212.214.232,4624,dinesh,Logoff
1/5/2024 1:17,An account was logged off.,166.101.007.011,4634,Priyansh,Logoff
1/5/2024 1:18,An account was logged off.,051.252.228.243,4625,suresh,Logoff
1/5/2024 1:19,An account was logged off.,216.090.248.028,4625,dinesh,Logoff
1/5/2024 1:20,An account was logged off.,208.220.086.044,4634,vishal,LoginFailure
1/5/2024 1:21,An account failed to log on.,164.015.218.137,4634,vishal,Logoff
1/5/2024 1:22,An account was logged off.,121.203.157.176,4634,kirtan,LoginFailure
1/5/2024 1:23,An account failed to log on.,126.189.175.020,4624,kirtan,Logoff
1/5/2024 1:24,An account was logged off.,018.101.064.062,4634,suresh,Logoff
1/5/2024 1:25,An account was logged off.,209.188.098.234,4625,ramesh,LoginFailure
1/5/2024 1:26,An account failed to log on.,221.193.024.179,4624,pratham,Logoff
1/5/2024 1:27,An account was logged off.,201.013.020.001,4634,dinesh,LoginFailure
1/5/2024 1:28,An account failed to log on.,044.018.106.148,4634,ramesh,Logoff
1/5/2024 1:29,An account was logged off.,087.169.076.002,4624,ramesh,Logoff
1/5/2024 1:30,An account was logged off.,045.063.092.134,4634,vishal,Logoff
1/5/2024 1:31,An account was logged off.,161.251.075.124,4625,pratham,Logon
1/5/2024 1:32,An account was successfully logged on.,080.083.250.016,4624,pratham,LoginFailure
1/5/2024 1:33,An account failed to log on.,206.076.035.193,4634,suresh,Logoff
1/5/2024 1:34,An account was logged off.,168.185.228.029,4634,vishal,LoginFailure
1/5/2024 1:35,An account failed to log on.,212.130.190.031,4625,dinesh,Logon
1/5/2024 1:36,An account was successfully logged on.,101.029.221.102,4634,kirtan,Logon
1/5/2024 1:37,An account was successfully logged on.,015.005.177.163,4634,dinesh,Logon
1/5/2024 1:38,An account was successfully logged on.,142.056.186.174,4624,pratham,Logon
1/5/2024 1:39,An account was successfully logged on.,150.024.200.088,4634,ramesh,Logoff
1/5/2024 1:40,An account was logged off.,242.220.077.006,4625,Priyansh,LoginFailure
1/5/2024 1:41,An account failed to log on.,240.110.133.246,4634,suresh,Logoff
1/5/2024 1:42,An account was logged off.,123.106.101.206,4634,ramesh,Logoff
1/5/2024 1:43,An account was logged off.,240.238.117.145,4634,suresh,LoginFailure
1/5/2024 1:44,An account failed to log on.,113.174.170.201,4624,Priyansh,LoginFailure
1/5/2024 1:45,An account failed to log on.,086.091.142.080,4625,kirtan,Logoff
1/5/2024 1:46,An account was logged off.,082.254.003.146,4634,vishal,LoginFailure
1/5/2024 1:47,An account failed to log on.,174.030.095.251,4634,vishal,Logoff
1/5/2024 1:48,An account was logged off.,153.201.235.050,4634,suresh,Logoff
1/5/2024 1:49,An account was logged off.,111.036.056.247,4625,vishal,Logoff
1/5/2024 1:50,An account was logged off.,080.132.245.083,4625,Priyansh,Logoff
1/5/2024 1:51,An account was logged off.,038.183.184.211,4634,pratham,Logoff
1/5/2024 1:52,An account was logged off.,235.141.251.151,4634,suresh,Logon
1/5/2024 1:53,An account was successfully logged on.,161.216.229.077,4624,suresh,LoginFailure
1/5/2024 1:54,An account failed to log on.,089.219.104.231,4634,dinesh,Logoff
1/5/2024 1:55,An account was logged off.,092.009.182.158,4624,dinesh,LoginFailure
1/5/2024 1:56,An account failed to log on.,069.055.150.002,4625,dinesh,Logon
1/5/2024 1:57,An account was successfully logged on.,219.011.094.136,4624,dinesh,Logoff
1/5/2024 1:58,An account was logged off.,217.131.169.233,4634,Priyansh,Logoff
1/5/2024 1:59,An account was logged off.,021.170.155.102,4634,suresh,Logon
1/5/2024 2:00,An account was successfully logged on.,080.173.224.105,4634,dinesh,Logoff
1/5/2024 2:01,An account was logged off.,191.239.224.223,4634,kirtan,Logoff
1/5/2024 2:02,An account was logged off.,019.219.193.046,4624,pratham,Logon
1/5/2024 2:03,An account was successfully logged on.,107.142.178.060,4624,vishal,Logoff
1/5/2024 2:04,An account was logged off.,214.003.251.123,4634,pratham,LoginFailure
1/5/2024 2:05,An account failed to log on.,072.008.226.040,4634,vishal,LoginFailure
1/5/2024 2:06,An account failed to log on.,199.124.188.207,4625,kirtan,Logoff
1/5/2024 2:07,An account was logged off.,043.050.029.067,4634,vishal,Logoff
1/5/2024 2:08,An account was logged off.,015.101.211.207,4624,dinesh,Logoff
1/5/2024 2:09,An account was logged off.,151.090.067.020,4634,kirtan,Logon
1/5/2024 2:10,An account was successfully logged on.,225.057.243.004,4624,pratham,Logoff
1/5/2024 2:11,An account was logged off.,232.134.015.216,4625,dinesh,LoginFailure
1/5/2024 2:12,An account failed to log on.,219.044.170.134,4625,vishal,Logon
1/5/2024 2:13,An account was successfully logged on.,236.109.244.161,4634,suresh,Logoff
1/5/2024 2:14,An account was logged off.,086.141.198.173,4634,dinesh,Logoff
1/5/2024 2:15,An account was logged off.,156.006.002.071,4625,vishal,Logon
1/5/2024 2:16,An account was successfully logged on.,011.199.118.145,4624,kirtan,Logoff
1/5/2024 2:17,An account was logged off.,216.082.035.126,4624,ramesh,LoginFailure
1/5/2024 2:18,An account failed to log on.,078.208.128.184,4624,suresh,Logon
1/5/2024 2:19,An account was successfully logged on.,186.133.243.041,4625,ramesh,Logoff
1/5/2024 2:20,An account was logged off.,175.189.128.129,4625,Priyansh,Logoff
1/5/2024 2:21,An account was logged off.,166.217.185.122,4624,ramesh,LoginFailure
1/5/2024 2:22,An account failed to log on.,128.181.074.131,4634,suresh,Logoff
1/5/2024 2:23,An account was logged off.,150.087.104.156,4634,Priyansh,Logoff
1/5/2024 2:24,An account was logged off.,082.111.247.211,4634,vishal,Logon
1/5/2024 2:25,An account was successfully logged on.,043.165.241.253,4634,vishal,Logoff
1/5/2024 2:26,An account was logged off.,005.024.159.038,4624,vishal,LoginFailure
1/5/2024 2:27,An account failed to log on.,036.151.088.007,4624,ramesh,Logoff
1/5/2024 2:28,An account was logged off.,175.159.015.145,4624,dinesh,Logoff
1/5/2024 2:29,An account was logged off.,042.070.076.083,4634,kirtan,Logoff
1/5/2024 2:30,An account was logged off.,112.178.196.195,4634,vishal,Logon
1/5/2024 2:31,An account was successfully logged on.,143.130.121.146,4634,dinesh,LoginFailure
1/5/2024 2:32,An account failed to log on.,145.207.159.208,4625,pratham,Logoff
1/5/2024 2:33,An account was logged off.,125.040.239.093,4624,Priyansh,Logoff
1/5/2024 2:34,An account was logged off.,075.038.097.169,4634,kirtan,Logoff
1/5/2024 2:35,An account was logged off.,193.179.203.245,4625,suresh,LoginFailure
1/5/2024 2:36,An account failed to log on.,154.064.248.121,4624,pratham,LoginFailure
1/5/2024 2:37,An account failed to log on.,050.001.173.247,4634,vishal,Logoff
1/5/2024 2:38,An account was logged off.,243.228.170.252,4625,Priyansh,Logoff
1/5/2024 2:39,An account was logged off.,095.123.131.181,4634,pratham,Logon
1/5/2024 2:40,An account was successfully logged on.,119.091.209.255,4624,dinesh,Logoff
1/5/2024 2:41,An account was logged off.,052.052.021.252,4634,suresh,Logon
1/5/2024 2:42,An account was successfully logged on.,251.034.157.174,4625,Priyansh,LoginFailure
1/5/2024 2:43,An account failed to log on.,108.092.045.181,4634,suresh,Logon
1/5/2024 2:44,An account was successfully logged on.,129.185.094.228,4625,dinesh,Logoff
1/5/2024 2:45,An account was logged off.,198.109.090.098,4634,dinesh,Logoff
1/5/2024 2:46,An account was logged off.,019.148.017.154,4634,Priyansh,Logoff
1/5/2024 2:47,An account was logged off.,146.125.115.232,4634,kirtan,Logoff
1/5/2024 2:48,An account was logged off.,114.253.153.171,4624,suresh,Logon
1/5/2024 2:49,An account was successfully logged on.,104.125.092.051,4625,Priyansh,Logon
1/5/2024 2:50,An account was successfully logged on.,152.112.107.165,4634,suresh,Logoff
1/5/2024 2:51,An account was logged off.,007.187.184.238,4625,dinesh,Logoff
1/5/2024 2:52,An account was logged off.,202.231.224.160,4634,ramesh,LoginFailure
1/5/2024 2:53,An account failed to log on.,019.126.239.098,4634,dinesh,Logoff
1/5/2024 2:54,An account was logged off.,004.044.243.099,4625,ramesh,Logon
1/5/2024 2:55,An account was successfully logged on.,147.059.103.183,4634,ramesh,Logoff
1/5/2024 2:56,An account was logged off.,251.169.091.158,4625,vishal,Logon
1/5/2024 2:57,An account was successfully logged on.,201.095.196.239,4634,ramesh,LoginFailure
1/5/2024 2:58,An account failed to log on.,244.151.087.151,4634,ramesh,LoginFailure
1/5/2024 2:59,An account failed to log on.,224.068.228.217,4634,Priyansh,Logoff
1/5/2024 3:00,An account was logged off.,099.000.006.105,4625,ramesh,Logoff
1/5/2024 3:01,An account was logged off.,248.018.028.235,4625,pratham,LoginFailure
1/5/2024 3:02,An account failed to log on.,194.186.079.242,4634,pratham,Logon
1/5/2024 3:03,An account was successfully logged on.,010.254.210.141,4634,vishal,Logon
1/5/2024 3:04,An account was successfully logged on.,035.212.151.109,4634,suresh,Logon
1/5/2024 3:05,An account was successfully logged on.,078.002.022.149,4624,dinesh,LoginFailure
1/5/2024 3:06,An account failed to log on.,103.001.238.111,4625,ramesh,LoginFailure
1/5/2024 3:07,An account failed to log on.,036.046.127.167,4624,pratham,Logon
1/5/2024 3:08,An account was successfully logged on.,195.054.145.101,4625,ramesh,Logoff
1/5/2024 3:09,An account was logged off.,002.143.070.250,4624,pratham,Logoff
1/5/2024 3:10,An account was logged off.,147.169.049.125,4634,ramesh,Logoff
1/5/2024 3:11,An account was logged off.,121.134.239.246,4624,vishal,Logoff
1/5/2024 3:12,An account was logged off.,015.245.198.210,4624,suresh,Logon
1/5/2024 3:13,An account was successfully logged on.,173.052.197.090,4634,kirtan,Logon
1/5/2024 3:14,An account was successfully logged on.,249.114.044.254,4625,ramesh,Logon
1/5/2024 3:15,An account was successfully logged on.,201.022.167.023,4624,vishal,Logoff
1/5/2024 3:16,An account was logged off.,166.005.237.069,4624,ramesh,Logoff
1/5/2024 3:17,An account was logged off.,141.145.063.183,4625,pratham,Logoff
1/5/2024 3:18,An account was logged off.,063.035.031.194,4634,kirtan,LoginFailure
1/5/2024 3:19,An account failed to log on.,047.151.217.227,4634,pratham,Logon
1/5/2024 3:20,An account was successfully logged on.,097.046.057.119,4634,pratham,Logoff
1/5/2024 3:21,An account was logged off.,059.222.198.198,4625,Priyansh,LoginFailure
1/5/2024 3:22,An account failed to log on.,091.110.246.136,4634,kirtan,Logon
1/5/2024 3:23,An account was successfully logged on.,209.071.211.011,4624,ramesh,Logoff
1/5/2024 3:24,An account was logged off.,128.098.032.184,4625,Priyansh,LoginFailure
1/5/2024 3:25,An account failed to log on.,062.017.078.060,4634,kirtan,Logoff
1/5/2024 3:26,An account was logged off.,106.075.107.145,4634,dinesh,Logon
1/5/2024 3:27,An account was successfully logged on.,175.007.103.082,4634,dinesh,Logoff
1/5/2024 3:28,An account was logged off.,138.057.062.003,4625,Priyansh,LoginFailure
1/5/2024 3:29,An account failed to log on.,166.089.142.154,4625,kirtan,Logoff
1/5/2024 3:30,An account was logged off.,027.049.155.234,4634,ramesh,LoginFailure
1/5/2024 3:31,An account failed to log on.,062.095.233.064,4625,kirtan,Logoff
1/5/2024 3:32,An account was logged off.,060.029.179.066,4624,kirtan,Logoff
1/5/2024 3:33,An account was logged off.,177.202.103.078,4634,vishal,Logoff
1/5/2024 3:34,An account was logged off.,189.118.023.062,4625,pratham,Logon
1/5/2024 3:35,An account was successfully logged on.,232.200.217.193,4625,vishal,LoginFailure
1/5/2024 3:36,An account failed to log on.,059.011.035.083,4634,kirtan,Logoff
1/5/2024 3:37,An account was logged off.,078.166.175.068,4634,vishal,LoginFailure
1/5/2024 3:38,An account failed to log on.,036.254.135.125,4634,ramesh,Logoff
1/5/2024 3:39,An account was logged off.,162.054.166.214,4634,vishal,Logoff
1/5/2024 3:40,An account was logged off.,125.235.017.059,4634,ramesh,LoginFailure
1/5/2024 3:41,An account failed to log on.,025.138.224.187,4634,kirtan,Logoff
1/5/2024 3:42,An account was logged off.,034.183.062.005,4624,Priyansh,LoginFailure
1/5/2024 3:43,An account failed to log on.,180.150.211.100,4625,pratham,Logoff
1/5/2024 3:44,An account was logged off.,098.197.137.128,4625,suresh,Logoff
1/5/2024 3:45,An account was logged off.,228.023.117.235,4634,kirtan,Logoff
1/5/2024 3:46,An account was logged off.,079.092.073.080,4624,kirtan,LoginFailure
1/5/2024 3:47,An account failed to log on.,147.129.093.118,4634,pratham,LoginFailure
1/5/2024 3:48,An account failed to log on.,243.100.233.106,4634,pratham,Logoff
1/5/2024 3:49,An account was logged off.,170.170.050.103,4634,kirtan,Logoff
1/5/2024 3:50,An account was logged off.,036.062.117.176,4625,kirtan,Logoff
1/5/2024 3:51,An account was logged off.,052.247.001.030,4634,kirtan,Logon
1/5/2024 3:52,An account was successfully logged on.,230.115.080.191,4634,kirtan,LoginFailure
1/5/2024 3:53,An account failed to log on.,068.005.216.167,4625,dinesh,Logon
1/5/2024 3:54,An account was successfully logged on.,036.048.134.195,4634,suresh,LoginFailure
1/5/2024 3:55,An account failed to log on.,119.179.196.115,4634,Priyansh,Logon
1/5/2024 3:56,An account was successfully logged on.,230.192.083.023,4634,suresh,Logoff
1/5/2024 3:57,An account was logged off.,100.068.185.155,4634,pratham,Logon
1/5/2024 3:58,An account was successfully logged on.,046.084.227.068,4624,vishal,Logon
1/5/2024 3:59,An account was successfully logged on.,243.114.070.166,4625,vishal,Logoff
1/5/2024 4:00,An account was logged off.,242.120.188.074,4624,Priyansh,LoginFailure
1/5/2024 4:01,An account failed to log on.,063.039.133.032,4625,pratham,Logon
1/5/2024 4:02,An account was successfully logged on.,182.243.107.044,4634,pratham,Logon
1/5/2024 4:03,An account was successfully logged on.,239.070.193.244,4634,Priyansh,LoginFailure
1/5/2024 4:04,An account failed to log on.,147.055.124.126,4625,dinesh,Logoff
1/5/2024 4:05,An account was logged off.,168.097.135.117,4634,kirtan,Logoff
1/5/2024 4:06,An account was logged off.,059.034.205.097,4625,vishal,Logoff
1/5/2024 4:07,An account was logged off.,158.018.156.033,4625,ramesh,LoginFailure
1/5/2024 4:08,An account failed to log on.,253.145.166.079,4624,pratham,Logoff
1/5/2024 4:09,An account was logged off.,091.020.222.126,4634,Priyansh,Logon
1/5/2024 4:10,An account was successfully logged on.,224.082.222.196,4624,suresh,LoginFailure
1/5/2024 4:11,An account failed to log on.,116.187.114.081,4634,vishal,Logoff
1/5/2024 4:12,An account was logged off.,104.022.029.178,4634,suresh,Logoff
1/5/2024 4:13,An account was logged off.,079.009.251.223,4624,kirtan,Logoff
1/5/2024 4:14,An account was logged off.,238.192.148.189,4624,Priyansh,LoginFailure
1/5/2024 4:15,An account failed to log on.,034.179.048.169,4625,dinesh,LoginFailure
1/5/2024 4:16,An account failed to log on.,072.239.197.216,4625,kirtan,Logoff
1/5/2024 4:17,An account was logged off.,131.129.182.222,4624,Priyansh,LoginFailure
1/5/2024 4:18,An account failed to log on.,085.104.073.168,4634,kirtan,Logon
1/5/2024 4:19,An account was successfully logged on.,094.040.240.035,4634,Priyansh,Logoff
1/5/2024 4:20,An account was logged off.,233.235.079.122,4625,kirtan,LoginFailure
1/5/2024 4:21,An account failed to log on.,120.161.012.099,4625,Priyansh,LoginFailure
1/5/2024 4:22,An account failed to log on.,254.127.045.216,4625,kirtan,Logoff
1/5/2024 4:23,An account was logged off.,177.245.043.009,4625,ramesh,Logoff
1/5/2024 4:24,An account was logged off.,061.204.051.039,4634,Priyansh,Logoff
1/5/2024 4:25,An account was logged off.,046.040.183.083,4634,pratham,Logoff
1/5/2024 4:26,An account was logged off.,162.017.234.046,4625,pratham,Logoff
1/5/2024 4:27,An account was logged off.,149.059.067.052,4634,kirtan,Logoff
1/5/2024 4:28,An account was logged off.,115.121.109.072,4634,vishal,Logon
1/5/2024 4:29,An account was successfully logged on.,178.185.073.220,4624,Priyansh,LoginFailure
1/5/2024 4:30,An account failed to log on.,151.028.055.054,4634,vishal,LoginFailure
1/5/2024 4:31,An account failed to log on.,254.143.241.146,4634,kirtan,Logoff
1/5/2024 4:32,An account was logged off.,081.198.210.194,4625,dinesh,Logon
1/5/2024 4:33,An account was successfully logged on.,247.135.178.086,4634,suresh,Logoff
1/5/2024 4:34,An account was logged off.,187.018.219.171,4625,kirtan,Logoff
