TimeStamp,Message,SourceIP,EventID,TargetUserName,Task
1/4/2024 22:41,An account was successfully logged on.,050.211.056.035,4634,SKY$,LogOn
1/4/2024 22:42,An account failed to log on.,203.015.098.132,4625,arcsight,LoginFailure
1/4/2024 22:43,An account was logged off.,225.007.152.035,4625,rekha.y,logOff
1/4/2024 22:44,An account was logged off.,172.046.238.115,4624,nimmi.adp,logOff
1/4/2024 22:45,An account was logged off.,192.131.168.177,4624,rekha.y,logOff
1/4/2024 22:46,An account was successfully logged on.,051.251.180.063,4625,nimmi.adp,LogOn
1/4/2024 22:47,An account was logged off.,172.152.250.152,4625,RAHDELHI,logOff
1/4/2024 22:48,An account failed to log on.,018.063.139.092,4634,SKY$,LoginFailure
1/4/2024 22:49,An account was successfully logged on.,178.197.099.119,4634,SKY$,LogOn
1/4/2024 22:50,An account failed to log on.,061.066.194.251,4624,arcsight,LoginFailure
1/4/2024 22:51,An account was successfully logged on.,059.055.120.237,4634,Ram,LogOn
1/4/2024 22:52,An account failed to log on.,002.078.000.158,4634,SKY$,LoginFailure
1/4/2024 22:53,An account failed to log on.,191.023.012.129,4634,RAHDELHI,LoginFailure
1/4/2024 22:54,An account failed to log on.,139.175.046.084,4624,nimmi.adp,LoginFailure
1/4/2024 22:55,An account failed to log on.,042.046.232.172,4625,nimmi.adp,LoginFailure
1/4/2024 22:56,An account was logged off.,028.207.116.068,4634,arcsight,logOff
1/4/2024 22:57,An account was successfully logged on.,245.135.164.224,4634,arcsight,LogOn
1/4/2024 22:58,An account was logged off.,149.126.204.040,4625,nimmi.adp,logOff
1/4/2024 22:59,An account was logged off.,182.018.234.031,4634,rekha.y,logOff
1/4/2024 23:00,An account failed to log on.,114.113.169.237,4634,SKY$,LoginFailure
1/4/2024 23:01,An account was logged off.,119.130.106.178,4634,ram,logOff
1/4/2024 23:02,An account was logged off.,013.121.065.047,4634,nimmi.adp,logOff
1/4/2024 23:03,An account failed to log on.,197.107.202.250,4634,rekha.y,LoginFailure
1/4/2024 23:04,An account was successfully logged on.,088.194.062.160,4625,RAHDELHI,LogOn
1/4/2024 23:05,An account failed to log on.,199.052.108.120,4634,nimmi.adp,LoginFailure
1/4/2024 23:06,An account was logged off.,055.217.158.198,4624,ram,logOff
1/4/2024 23:07,An account was logged off.,037.096.030.155,4634,arcsight,logOff
1/4/2024 23:08,An account was successfully logged on.,229.092.146.235,4624,ram,LogOn
1/4/2024 23:09,An account was successfully logged on.,069.089.000.114,4625,Ram,LogOn
1/4/2024 23:10,An account was logged off.,141.245.113.072,4634,nimmi.adp,logOff
1/4/2024 23:11,An account was logged off.,096.157.020.180,4634,arcsight,logOff
1/4/2024 23:12,An account failed to log on.,254.020.196.093,4625,arcsight,LoginFailure
1/4/2024 23:13,An account was successfully logged on.,082.220.091.060,4634,nimmi.adp,LogOn
1/4/2024 23:14,An account failed to log on.,204.165.017.027,4634,arcsight,LoginFailure
1/4/2024 23:15,An account was logged off.,147.003.205.213,4624,Ram,logOff
1/4/2024 23:16,An account was logged off.,217.105.123.212,4634,RAHDELHI,logOff
1/4/2024 23:17,An account was successfully logged on.,164.213.131.112,4625,nimmi.adp,LogOn
1/4/2024 23:18,An account failed to log on.,036.220.098.231,4634,Ram,LoginFailure
1/4/2024 23:19,An account failed to log on.,118.223.042.121,4634,RAHDELHI,LoginFailure
1/4/2024 23:20,An account failed to log on.,130.216.137.095,4625,Ram,LoginFailure
1/4/2024 23:21,An account was logged off.,228.182.152.177,4624,ram,logOff
1/4/2024 23:22,An account was logged off.,196.060.145.225,4625,SKY$,logOff
1/4/2024 23:23,An account was logged off.,235.078.086.248,4625,RAHDELHI,logOff
1/4/2024 23:24,An account was logged off.,085.236.205.159,4634,arcsight,logOff
1/4/2024 23:25,An account was logged off.,032.082.244.019,4634,RAHDELHI,logOff
1/4/2024 23:26,An account was logged off.,181.217.203.207,4625,ram,logOff
1/4/2024 23:27,An account was successfully logged on.,204.022.147.178,4625,nimmi.adp,LogOn
1/4/2024 23:28,An account was logged off.,175.008.222.186,4634,arcsight,logOff
1/4/2024 23:29,An account failed to log on.,003.114.092.021,4634,nimmi.adp,LoginFailure
1/4/2024 23:30,An account failed to log on.,244.225.067.044,4624,Ram,LoginFailure
1/4/2024 23:31,An account was successfully logged on.,017.234.166.166,4624,ram,LogOn
1/4/2024 23:32,An account was successfully logged on.,015.008.098.122,4624,ram,LogOn
1/4/2024 23:33,An account failed to log on.,053.039.086.116,4625,rekha.y,LoginFailure
1/4/2024 23:34,An account failed to log on.,026.147.139.001,4624,Ram,LoginFailure
1/4/2024 23:35,An account was logged off.,144.026.071.031,4634,RAHDELHI,logOff
1/4/2024 23:36,An account was logged off.,250.217.234.091,4634,arcsight,logOff
1/4/2024 23:37,An account was successfully logged on.,011.092.210.233,4625,nimmi.adp,LogOn
1/4/2024 23:38,An account was logged off.,057.048.210.038,4624,RAHDELHI,logOff
1/4/2024 23:39,An account was logged off.,196.242.120.160,4634,RAHDELHI,logOff
1/4/2024 23:40,An account was logged off.,013.161.063.068,4625,rekha.y,logOff
1/4/2024 23:41,An account was successfully logged on.,179.227.242.100,4625,rekha.y,LogOn
1/4/2024 23:42,An account failed to log on.,105.167.026.061,4625,RAHDELHI,LoginFailure
1/4/2024 23:43,An account was logged off.,108.069.022.248,4625,SKY$,logOff
1/4/2024 23:44,An account was logged off.,207.001.039.186,4634,rekha.y,logOff
1/4/2024 23:45,An account failed to log on.,002.118.123.211,4625,nimmi.adp,LoginFailure
1/4/2024 23:46,An account was logged off.,158.025.121.220,4625,ram,logOff
1/4/2024 23:47,An account was logged off.,105.229.038.231,4625,Ram,logOff
1/4/2024 23:48,An account was logged off.,181.061.148.083,4625,nimmi.adp,logOff
1/4/2024 23:49,An account was logged off.,140.152.174.198,4624,Ram,logOff
1/4/2024 23:50,An account was logged off.,121.089.197.228,4625,SKY$,logOff
1/4/2024 23:51,An account failed to log on.,166.039.068.107,4625,Ram,LoginFailure
1/4/2024 23:52,An account was logged off.,066.216.002.119,4634,ram,logOff
1/4/2024 23:53,An account was successfully logged on.,088.044.153.130,4634,ram,LogOn
1/4/2024 23:54,An account was logged off.,181.210.069.200,4624,SKY$,logOff
1/4/2024 23:55,An account was successfully logged on.,121.245.137.066,4634,rekha.y,LogOn
1/4/2024 23:56,An account failed to log on.,163.142.144.082,4634,SKY$,LoginFailure
1/4/2024 23:57,An account was logged off.,010.166.013.002,4625,rekha.y,logOff
1/4/2024 23:58,An account was logged off.,122.233.015.098,4624,arcsight,logOff
1/4/2024 23:59,An account failed to log on.,133.248.029.080,4634,nimmi.adp,LoginFailure
1/5/2024 0:00,An account was logged off.,204.193.167.193,4625,SKY$,logOff
1/5/2024 0:01,An account was logged off.,064.213.006.083,4634,SKY$,logOff
1/5/2024 0:02,An account was successfully logged on.,175.024.178.252,4625,Ram,LogOn
1/5/2024 0:03,An account was logged off.,121.104.157.224,4624,rekha.y,logOff
1/5/2024 0:04,An account failed to log on.,182.245.083.240,4625,RAHDELHI,LoginFailure
1/5/2024 0:05,An account was logged off.,188.084.024.255,4634,ram,logOff
1/5/2024 0:06,An account was logged off.,058.084.214.053,4634,RAHDELHI,logOff
1/5/2024 0:07,An account failed to log on.,209.240.161.011,4634,RAHDELHI,LoginFailure
1/5/2024 0:08,An account was successfully logged on.,092.003.214.101,4634,SKY$,LogOn
1/5/2024 0:09,An account failed to log on.,224.014.102.154,4625,nimmi.adp,LoginFailure
1/5/2024 0:10,An account failed to log on.,177.116.139.071,4625,nimmi.adp,LoginFailure
1/5/2024 0:11,An account was logged off.,095.056.131.089,4634,nimmi.adp,logOff
1/5/2024 0:12,An account was logged off.,231.008.138.208,4624,ram,logOff
1/5/2024 0:13,An account failed to log on.,082.218.096.196,4634,RAHDELHI,LoginFailure
1/5/2024 0:14,An account failed to log on.,160.141.240.060,4634,rekha.y,LoginFailure
1/5/2024 0:15,An account was logged off.,098.178.033.110,4624,ram,logOff
1/5/2024 0:16,An account was logged off.,150.248.028.234,4625,arcsight,logOff
1/5/2024 0:17,An account was successfully logged on.,207.176.219.008,4634,Ram,LogOn
1/5/2024 0:18,An account was successfully logged on.,024.178.084.177,4634,rekha.y,LogOn
1/5/2024 0:19,An account was successfully logged on.,094.156.194.205,4624,Ram,LogOn
1/5/2024 0:20,An account failed to log on.,126.174.038.222,4624,nimmi.adp,LoginFailure
1/5/2024 0:21,An account was successfully logged on.,023.236.025.251,4634,rekha.y,LogOn
1/5/2024 0:22,An account was logged off.,254.110.116.079,4634,nimmi.adp,logOff
1/5/2024 0:23,An account was logged off.,172.040.199.152,4634,Ram,logOff
1/5/2024 0:24,An account failed to log on.,125.066.131.122,4634,arcsight,LoginFailure
1/5/2024 0:25,An account was successfully logged on.,060.121.077.037,4625,arcsight,LogOn
1/5/2024 0:26,An account was logged off.,130.097.013.085,4625,RAHDELHI,logOff
1/5/2024 0:27,An account failed to log on.,245.005.019.211,4634,RAHDELHI,LoginFailure
1/5/2024 0:28,An account failed to log on.,245.246.079.066,4634,arcsight,LoginFailure
1/5/2024 0:29,An account failed to log on.,094.007.129.072,4634,SKY$,LoginFailure
1/5/2024 0:30,An account failed to log on.,191.139.123.215,4624,rekha.y,LoginFailure
1/5/2024 0:31,An account was logged off.,067.175.151.003,4625,nimmi.adp,logOff
1/5/2024 0:32,An account failed to log on.,255.058.041.056,4625,SKY$,LoginFailure
1/5/2024 0:33,An account failed to log on.,210.208.223.092,4634,SKY$,LoginFailure
1/5/2024 0:34,An account failed to log on.,057.040.089.152,4625,SKY$,LoginFailure
1/5/2024 0:35,An account failed to log on.,085.247.135.100,4625,ram,LoginFailure
1/5/2024 0:36,An account was successfully logged on.,057.110.219.161,4625,arcsight,LogOn
1/5/2024 0:37,An account failed to log on.,141.188.077.246,4624,nimmi.adp,LoginFailure
1/5/2024 0:38,An account failed to log on.,127.243.153.097,4625,nimmi.adp,LoginFailure
1/5/2024 0:39,An account was logged off.,085.238.090.113,4634,RAHDELHI,logOff
1/5/2024 0:40,An account was logged off.,204.157.086.157,4625,RAHDELHI,logOff
1/5/2024 0:41,An account was successfully logged on.,143.057.026.155,4625,ram,LogOn
1/5/2024 0:42,An account was logged off.,029.172.169.074,4634,SKY$,logOff
1/5/2024 0:43,An account was logged off.,011.129.139.228,4624,arcsight,logOff
1/5/2024 0:44,An account failed to log on.,219.055.121.056,4625,ram,LoginFailure
1/5/2024 0:45,An account was successfully logged on.,231.216.006.169,4634,rekha.y,LogOn
1/5/2024 0:46,An account was logged off.,026.132.059.031,4634,SKY$,logOff
1/5/2024 0:47,An account failed to log on.,137.247.237.170,4624,rekha.y,LoginFailure
1/5/2024 0:48,An account was logged off.,048.040.225.172,4634,rekha.y,logOff
1/5/2024 0:49,An account failed to log on.,216.122.077.104,4625,rekha.y,LoginFailure
1/5/2024 0:50,An account was successfully logged on.,039.252.140.160,4634,ram,LogOn
1/5/2024 0:51,An account failed to log on.,083.059.104.004,4625,nimmi.adp,LoginFailure
1/5/2024 0:52,An account was logged off.,083.009.060.139,4624,ram,logOff
1/5/2024 0:53,An account was logged off.,140.025.088.244,4624,RAHDELHI,logOff
1/5/2024 0:54,An account was logged off.,251.021.237.134,4625,rekha.y,logOff
1/5/2024 0:55,An account was logged off.,143.162.199.164,4624,nimmi.adp,logOff
1/5/2024 0:56,An account failed to log on.,047.129.220.028,4625,rekha.y,LoginFailure
1/5/2024 0:57,An account failed to log on.,084.052.173.212,4634,SKY$,LoginFailure
1/5/2024 0:58,An account was logged off.,026.146.181.027,4634,RAHDELHI,logOff
1/5/2024 0:59,An account was successfully logged on.,011.144.046.002,4625,arcsight,LogOn
1/5/2024 1:00,An account was logged off.,002.068.160.091,4634,rekha.y,logOff
1/5/2024 1:01,An account was logged off.,187.169.100.004,4624,arcsight,logOff
1/5/2024 1:02,An account was successfully logged on.,088.190.226.108,4625,rekha.y,LogOn
1/5/2024 1:03,An account failed to log on.,108.148.223.094,4634,RAHDELHI,LoginFailure
1/5/2024 1:04,An account was logged off.,072.175.228.057,4625,ram,logOff
1/5/2024 1:05,An account was logged off.,211.183.064.050,4624,rekha.y,logOff
1/5/2024 1:06,An account was successfully logged on.,162.207.210.247,4634,arcsight,LogOn
1/5/2024 1:07,An account was successfully logged on.,212.237.232.244,4625,ram,LogOn
1/5/2024 1:08,An account was logged off.,166.109.164.209,4624,arcsight,logOff
1/5/2024 1:09,An account was logged off.,109.123.241.160,4625,RAHDELHI,logOff
1/5/2024 1:10,An account was logged off.,102.252.034.052,4625,ram,logOff
1/5/2024 1:11,An account was logged off.,175.017.020.074,4624,RAHDELHI,logOff
1/5/2024 1:12,An account failed to log on.,070.207.109.064,4625,ram,LoginFailure
1/5/2024 1:13,An account failed to log on.,008.075.121.235,4634,RAHDELHI,LoginFailure
1/5/2024 1:14,An account was logged off.,030.023.018.253,4625,nimmi.adp,logOff
1/5/2024 1:15,An account was logged off.,110.130.233.172,4624,SKY$,logOff
1/5/2024 1:16,An account was logged off.,223.176.025.242,4625,rekha.y,logOff
1/5/2024 1:17,An account was successfully logged on.,102.066.037.239,4634,arcsight,LogOn
1/5/2024 1:18,An account failed to log on.,163.063.146.060,4624,nimmi.adp,LoginFailure
1/5/2024 1:19,An account failed to log on.,244.192.134.000,4625,Ram,LoginFailure
1/5/2024 1:20,An account was logged off.,162.253.055.238,4625,arcsight,logOff
1/5/2024 1:21,An account failed to log on.,112.015.147.214,4625,arcsight,LoginFailure
1/5/2024 1:22,An account failed to log on.,042.172.200.075,4634,Ram,LoginFailure
1/5/2024 1:23,An account failed to log on.,102.080.076.053,4634,SKY$,LoginFailure
1/5/2024 1:24,An account was successfully logged on.,057.128.251.180,4625,SKY$,LogOn
1/5/2024 1:25,An account failed to log on.,210.035.144.190,4634,Ram,LoginFailure
1/5/2024 1:26,An account was logged off.,069.083.040.126,4634,RAHDELHI,logOff
1/5/2024 1:27,An account failed to log on.,162.029.104.087,4625,Ram,LoginFailure
1/5/2024 1:28,An account failed to log on.,133.126.070.137,4625,arcsight,LoginFailure
1/5/2024 1:29,An account was logged off.,003.056.209.101,4624,Ram,logOff
1/5/2024 1:30,An account was successfully logged on.,186.087.155.170,4634,nimmi.adp,LogOn
1/5/2024 1:31,An account failed to log on.,093.235.040.074,4634,SKY$,LoginFailure
1/5/2024 1:32,An account was logged off.,148.232.084.162,4634,rekha.y,logOff
1/5/2024 1:33,An account was logged off.,105.212.007.003,4625,Ram,logOff
1/5/2024 1:34,An account was successfully logged on.,094.216.015.003,4624,SKY$,LogOn
1/5/2024 1:35,An account was logged off.,044.181.245.102,4634,nimmi.adp,logOff
1/5/2024 1:36,An account failed to log on.,129.063.089.172,4625,RAHDELHI,LoginFailure
1/5/2024 1:37,An account was logged off.,124.110.230.217,4634,nimmi.adp,logOff
1/5/2024 1:38,An account failed to log on.,254.138.182.241,4625,Ram,LoginFailure
1/5/2024 1:39,An account was successfully logged on.,144.016.070.050,4624,rekha.y,LogOn
1/5/2024 1:40,An account was successfully logged on.,097.242.009.240,4634,nimmi.adp,LogOn
1/5/2024 1:41,An account failed to log on.,243.075.165.071,4624,SKY$,LoginFailure
1/5/2024 1:42,An account was successfully logged on.,241.212.217.038,4624,arcsight,LogOn
1/5/2024 1:43,An account failed to log on.,083.250.129.127,4634,Ram,LoginFailure
1/5/2024 1:44,An account was logged off.,030.066.209.181,4625,RAHDELHI,logOff
1/5/2024 1:45,An account was logged off.,046.239.017.169,4634,Ram,logOff
1/5/2024 1:46,An account failed to log on.,104.035.047.069,4625,arcsight,LoginFailure
1/5/2024 1:47,An account was logged off.,064.110.216.233,4624,rekha.y,logOff
1/5/2024 1:48,An account was successfully logged on.,062.057.159.060,4634,arcsight,LogOn
1/5/2024 1:49,An account failed to log on.,102.064.056.085,4625,nimmi.adp,LoginFailure
1/5/2024 1:50,An account was logged off.,083.034.120.220,4634,Ram,logOff
1/5/2024 1:51,An account failed to log on.,086.153.206.034,4624,nimmi.adp,LoginFailure
1/5/2024 1:52,An account was successfully logged on.,060.245.254.123,4634,SKY$,LogOn
1/5/2024 1:53,An account was logged off.,150.132.065.247,4625,nimmi.adp,logOff
1/5/2024 1:54,An account failed to log on.,177.179.026.014,4634,RAHDELHI,LoginFailure
1/5/2024 1:55,An account was successfully logged on.,208.031.246.102,4624,arcsight,LogOn
1/5/2024 1:56,An account failed to log on.,222.115.124.116,4625,SKY$,LoginFailure
1/5/2024 1:57,An account failed to log on.,156.091.216.123,4634,ram,LoginFailure
1/5/2024 1:58,An account was successfully logged on.,026.007.156.214,4624,Ram,LogOn
1/5/2024 1:59,An account failed to log on.,148.022.234.153,4634,arcsight,LoginFailure
1/5/2024 2:00,An account was logged off.,074.202.007.095,4625,ram,logOff
1/5/2024 2:01,An account failed to log on.,230.072.034.121,4624,rekha.y,LoginFailure
1/5/2024 2:02,An account was successfully logged on.,088.004.000.216,4634,RAHDELHI,LogOn
1/5/2024 2:03,An account failed to log on.,109.148.023.096,4625,RAHDELHI,LoginFailure
1/5/2024 2:04,An account was logged off.,017.106.078.033,4625,arcsight,logOff
1/5/2024 2:05,An account was successfully logged on.,194.162.213.136,4624,ram,LogOn
1/5/2024 2:06,An account failed to log on.,192.210.085.106,4625,ram,LoginFailure
1/5/2024 2:07,An account failed to log on.,205.157.221.177,4634,RAHDELHI,LoginFailure
1/5/2024 2:08,An account failed to log on.,186.198.037.032,4634,SKY$,LoginFailure
1/5/2024 2:09,An account was logged off.,125.083.156.006,4624,arcsight,logOff
1/5/2024 2:10,An account was logged off.,022.230.044.100,4634,SKY$,logOff
1/5/2024 2:11,An account failed to log on.,160.139.068.206,4634,RAHDELHI,LoginFailure
1/5/2024 2:12,An account was logged off.,157.224.171.129,4624,nimmi.adp,logOff
1/5/2024 2:13,An account was logged off.,116.055.167.051,4634,ram,logOff
1/5/2024 2:14,An account failed to log on.,202.227.153.073,4624,ram,LoginFailure
1/5/2024 2:15,An account failed to log on.,244.245.251.206,4634,rekha.y,LoginFailure
1/5/2024 2:16,An account was successfully logged on.,082.159.101.064,4634,Ram,LogOn
1/5/2024 2:17,An account was logged off.,158.022.032.150,4625,nimmi.adp,logOff
1/5/2024 2:18,An account was logged off.,063.049.131.251,4625,rekha.y,logOff
1/5/2024 2:19,An account was logged off.,140.234.070.140,4634,nimmi.adp,logOff
1/5/2024 2:20,An account failed to log on.,022.205.144.082,4634,nimmi.adp,LoginFailure
1/5/2024 2:21,An account was successfully logged on.,113.110.040.208,4634,ram,LogOn
1/5/2024 2:22,An account was logged off.,195.119.162.085,4624,SKY$,logOff
1/5/2024 2:23,An account failed to log on.,120.007.072.069,4634,Ram,LoginFailure
1/5/2024 2:24,An account was logged off.,007.092.109.033,4634,Ram,logOff
1/5/2024 2:25,An account failed to log on.,247.105.194.099,4625,SKY$,LoginFailure
1/5/2024 2:26,An account was successfully logged on.,026.007.155.095,4634,nimmi.adp,LogOn
1/5/2024 2:27,An account was logged off.,096.028.014.030,4625,Ram,logOff
1/5/2024 2:28,An account was successfully logged on.,077.222.007.150,4624,ram,LogOn
1/5/2024 2:29,An account was successfully logged on.,003.166.215.005,4625,rekha.y,LogOn
1/5/2024 2:30,An account was logged off.,032.011.002.050,4624,arcsight,logOff
1/5/2024 2:31,An account failed to log on.,124.179.167.178,4624,SKY$,LoginFailure
1/5/2024 2:32,An account was logged off.,109.068.121.060,4634,arcsight,logOff
1/5/2024 2:33,An account failed to log on.,115.197.156.068,4625,ram,LoginFailure
1/5/2024 2:34,An account was successfully logged on.,179.225.102.205,4634,SKY$,LogOn
1/5/2024 2:35,An account was logged off.,059.033.183.244,4625,arcsight,logOff
1/5/2024 2:36,An account failed to log on.,218.218.016.038,4634,nimmi.adp,LoginFailure
1/5/2024 2:37,An account was logged off.,239.091.223.192,4625,ram,logOff
1/5/2024 2:38,An account was successfully logged on.,093.244.118.164,4634,ram,LogOn
1/5/2024 2:39,An account was logged off.,172.038.193.018,4624,RAHDELHI,logOff
1/5/2024 2:40,An account failed to log on.,248.210.136.131,4624,arcsight,LoginFailure
1/5/2024 2:41,An account was logged off.,192.028.168.143,4634,arcsight,logOff
1/5/2024 2:42,An account was successfully logged on.,224.012.253.026,4634,RAHDELHI,LogOn
1/5/2024 2:43,An account failed to log on.,105.068.218.225,4625,arcsight,LoginFailure
1/5/2024 2:44,An account was logged off.,214.021.110.087,4625,rekha.y,logOff
1/5/2024 2:45,An account was successfully logged on.,233.148.199.243,4624,Ram,LogOn
1/5/2024 2:46,An account was logged off.,044.026.135.143,4625,SKY$,logOff
1/5/2024 2:47,An account failed to log on.,028.220.169.218,4625,ram,LoginFailure
1/5/2024 2:48,An account was successfully logged on.,020.086.001.136,4624,rekha.y,LogOn
1/5/2024 2:49,An account was logged off.,111.122.037.074,4625,arcsight,logOff
1/5/2024 2:50,An account failed to log on.,228.095.187.029,4624,RAHDELHI,LoginFailure
1/5/2024 2:51,An account failed to log on.,120.134.071.132,4634,rekha.y,LoginFailure
1/5/2024 2:52,An account was successfully logged on.,238.166.054.011,4625,ram,LogOn
1/5/2024 2:53,An account failed to log on.,181.030.037.007,4634,Ram,LoginFailure
1/5/2024 2:54,An account was logged off.,120.064.240.055,4625,nimmi.adp,logOff
1/5/2024 2:55,An account was logged off.,134.176.250.134,4634,arcsight,logOff
1/5/2024 2:56,An account was successfully logged on.,209.255.237.027,4634,nimmi.adp,LogOn
1/5/2024 2:57,An account was logged off.,193.034.076.194,4625,SKY$,logOff
1/5/2024 2:58,An account was logged off.,221.102.130.155,4625,Ram,logOff
1/5/2024 2:59,An account was successfully logged on.,026.119.236.130,4634,arcsight,LogOn
1/5/2024 3:00,An account was logged off.,137.062.119.097,4625,rekha.y,logOff
1/5/2024 3:01,An account was successfully logged on.,043.180.246.246,4624,ram,LogOn
1/5/2024 3:02,An account was logged off.,044.100.110.018,4625,Ram,logOff
1/5/2024 3:03,An account was logged off.,154.224.094.006,4625,nimmi.adp,logOff
1/5/2024 3:04,An account failed to log on.,219.206.113.146,4634,ram,LoginFailure
1/5/2024 3:05,An account failed to log on.,232.106.067.091,4634,Ram,LoginFailure
1/5/2024 3:06,An account was logged off.,042.002.172.077,4624,RAHDELHI,logOff
1/5/2024 3:07,An account was logged off.,163.012.022.137,4634,ram,logOff
1/5/2024 3:08,An account was logged off.,015.243.082.109,4625,Ram,logOff
1/5/2024 3:09,An account was successfully logged on.,009.163.136.061,4634,arcsight,LogOn
1/5/2024 3:10,An account was logged off.,178.040.209.017,4624,RAHDELHI,logOff
1/5/2024 3:11,An account was logged off.,216.132.177.069,4634,rekha.y,logOff
1/5/2024 3:12,An account failed to log on.,000.119.018.066,4624,Ram,LoginFailure
1/5/2024 3:13,An account was logged off.,063.015.009.184,4625,arcsight,logOff
1/5/2024 3:14,An account failed to log on.,105.206.092.102,4634,arcsight,LoginFailure
1/5/2024 3:15,An account was successfully logged on.,179.196.183.035,4625,Ram,LogOn
1/5/2024 3:16,An account failed to log on.,034.095.004.017,4634,arcsight,LoginFailure
1/5/2024 3:17,An account was successfully logged on.,167.222.047.096,4634,arcsight,LogOn
1/5/2024 3:18,An account was successfully logged on.,012.105.035.083,4625,SKY$,LogOn
1/5/2024 3:19,An account was logged off.,183.222.210.219,4624,RAHDELHI,logOff
1/5/2024 3:20,An account failed to log on.,232.142.079.024,4624,rekha.y,LoginFailure
1/5/2024 3:21,An account was logged off.,088.207.063.067,4625,arcsight,logOff
1/5/2024 3:22,An account failed to log on.,237.176.224.197,4634,arcsight,LoginFailure
1/5/2024 3:23,An account was logged off.,215.198.191.135,4634,Ram,logOff
1/5/2024 3:24,An account failed to log on.,052.204.049.079,4625,RAHDELHI,LoginFailure
1/5/2024 3:25,An account was logged off.,051.140.137.163,4634,nimmi.adp,logOff
1/5/2024 3:26,An account was successfully logged on.,081.107.089.010,4634,arcsight,LogOn
1/5/2024 3:27,An account was successfully logged on.,087.222.211.069,4625,nimmi.adp,LogOn
1/5/2024 3:28,An account was logged off.,023.153.220.008,4624,ram,logOff
1/5/2024 3:29,An account was logged off.,171.027.144.233,4634,nimmi.adp,logOff
1/5/2024 3:30,An account failed to log on.,225.242.093.131,4634,RAHDELHI,LoginFailure
1/5/2024 3:31,An account failed to log on.,187.223.032.148,4634,arcsight,LoginFailure
1/5/2024 3:32,An account was successfully logged on.,110.010.201.014,4625,nimmi.adp,LogOn
1/5/2024 3:33,An account failed to log on.,227.195.110.178,4625,SKY$,LoginFailure
1/5/2024 3:34,An account failed to log on.,077.135.003.244,4624,rekha.y,LoginFailure
1/5/2024 3:35,An account was successfully logged on.,031.117.229.059,4634,ram,LogOn
1/5/2024 3:36,An account failed to log on.,175.047.135.211,4624,ram,LoginFailure
1/5/2024 3:37,An account was successfully logged on.,033.022.070.223,4625,RAHDELHI,LogOn
1/5/2024 3:38,An account was logged off.,195.223.074.008,4624,SKY$,logOff
1/5/2024 3:39,An account failed to log on.,154.153.043.142,4625,rekha.y,LoginFailure
1/5/2024 3:40,An account was logged off.,016.068.055.023,4625,rekha.y,logOff
1/5/2024 3:41,An account failed to log on.,116.046.031.023,4634,SKY$,LoginFailure
1/5/2024 3:42,An account was logged off.,228.126.033.154,4625,ram,logOff
1/5/2024 3:43,An account was logged off.,044.247.120.062,4634,RAHDELHI,logOff
1/5/2024 3:44,An account failed to log on.,033.124.052.159,4624,ram,LoginFailure
1/5/2024 3:45,An account failed to log on.,014.166.037.218,4634,RAHDELHI,LoginFailure
1/5/2024 3:46,An account was logged off.,230.050.245.144,4634,rekha.y,logOff
1/5/2024 3:47,An account failed to log on.,090.114.083.173,4625,RAHDELHI,LoginFailure
1/5/2024 3:48,An account was successfully logged on.,240.105.091.155,4634,nimmi.adp,LogOn
1/5/2024 3:49,An account failed to log on.,178.224.176.221,4634,SKY$,LoginFailure
1/5/2024 3:50,An account failed to log on.,113.030.100.093,4634,SKY$,LoginFailure
1/5/2024 3:51,An account was logged off.,203.068.183.250,4625,ram,logOff
1/5/2024 3:52,An account was logged off.,248.120.200.064,4634,arcsight,logOff
1/5/2024 3:53,An account was successfully logged on.,129.036.122.058,4625,arcsight,LogOn
1/5/2024 3:54,An account was logged off.,135.054.097.161,4634,nimmi.adp,logOff
1/5/2024 3:55,An account failed to log on.,051.064.054.045,4625,RAHDELHI,LoginFailure
1/5/2024 3:56,An account was logged off.,039.201.165.075,4634,rekha.y,logOff
1/5/2024 3:57,An account was successfully logged on.,031.218.111.056,4625,SKY$,LogOn
1/5/2024 3:58,An account was logged off.,141.020.011.001,4634,rekha.y,logOff
1/5/2024 3:59,An account was successfully logged on.,121.244.100.201,4634,SKY$,LogOn
1/5/2024 4:00,An account failed to log on.,005.109.051.058,4624,RAHDELHI,LoginFailure
1/5/2024 4:01,An account was logged off.,243.093.200.015,4634,SKY$,logOff
1/5/2024 4:02,An account failed to log on.,064.199.030.254,4624,nimmi.adp,LoginFailure
1/5/2024 4:03,An account was logged off.,029.242.024.108,4634,RAHDELHI,logOff
1/5/2024 4:04,An account was logged off.,233.171.216.190,4624,SKY$,logOff
1/5/2024 4:05,An account failed to log on.,198.146.233.060,4625,arcsight,LoginFailure
1/5/2024 4:06,An account was successfully logged on.,070.068.006.144,4625,RAHDELHI,LogOn
1/5/2024 4:07,An account was successfully logged on.,130.004.164.016,4625,Ram,LogOn
1/5/2024 4:08,An account failed to log on.,063.187.214.152,4634,nimmi.adp,LoginFailure
1/5/2024 4:09,An account was logged off.,233.116.156.054,4634,SKY$,logOff
1/5/2024 4:10,An account was logged off.,199.242.190.094,4634,ram,logOff
1/5/2024 4:11,An account failed to log on.,216.015.004.210,4625,SKY$,LoginFailure
1/5/2024 4:12,An account was logged off.,004.095.070.111,4634,ram,logOff
1/5/2024 4:13,An account was logged off.,057.152.106.172,4634,nimmi.adp,logOff
